window,outcome,xset,term,beta,se,p,n,r2_within
w6_10,manf_gdp,extra,share_untied,-0.03574194327758643,0.3404274982218032,0.9163903305464693,2911,-0.07145561836787473
w6_10,tax_gdp,aidtype,share_aidtype_technical_cooperation,-18.404328371181485,12.915071888208342,0.1543175702730437,1995,0.09257923635074816
w6_10,tax_gdp,aidtype,share_aidtype_budget_support,2.2051915142698157,1.4905512659313627,0.13919069664537598,1995,0.09257923635074816
w6_10,tax_gdp,aidtype,share_aidtype_project,-0.7963971872528327,0.7314240688373288,0.276369861336625,1995,0.09257923635074816
w6_10,tax_gdp,aidtype,share_aidtype_pooled_earmarked,-4.9400135676559636,4.128268308130436,0.23160335035840784,1995,0.09257923635074816
w6_10,tax_gdp,aidtype,share_aidtype_ngo_core,35.02238967921907,21.751993516930792,0.10755113688977458,1995,0.09257923635074816
w6_10,tax_gdp,aidtype,share_aidtype_scholarships_students,-6.5138321160537735,3.9529955993628385,0.09955860969517749,1995,0.09257923635074816
w6_10,tax_gdp,aidtype,share_aidtype_admin_refugee_awareness,-4.072423881830713,13.462069435542697,0.7622964767408531,1995,0.09257923635074816
w6_10,tax_gdp,channel,share_channel_public_recipient,3.28770518354009,1.574564982655747,0.036933017157581904,1995,0.039496039880474454
w6_10,tax_gdp,channel,share_channel_public_donor,-4.591517978954113,4.465807029162452,0.30401333181650547,1995,0.039496039880474454
w6_10,tax_gdp,channel,share_channel_ngo,7.502167015015802,6.539067513399916,0.25141208606887044,1995,0.039496039880474454
w6_10,tax_gdp,channel,share_channel_multilateral,-6.575316776889465,5.1183111687051746,0.19906949221306913,1995,0.039496039880474454
w6_10,tax_gdp,channel,share_channel_private_recipient,2.5504578044852284,7.125505538400036,0.7204336889912044,1995,0.039496039880474454
w6_10,tax_gdp,finance,share_finance_grant,2.0324575625335237,1.6874383863067794,0.22856380865895232,1995,0.05539913812732833
w6_10,tax_gdp,finance,share_finance_loan,2.4133380027400055,1.3743594698161168,0.07925760623281053,1995,0.05539913812732833
w6_10,tax_gdp,extra,share_tc_usd_irtc,-7.8909871798063405,6.842298157941599,0.24894955761476956,1995,0.05718823902919978
w6_10,tax_gdp,extra,share_untied,-0.9541239087752246,1.2470100376142228,0.4442916262770571,1995,0.05718823902919978
w6_10,elec_access,aidtype,share_aidtype_technical_cooperation,1.3258182297499488,15.98995187364006,0.9339240656223873,3187,0.30155027559820535
w6_10,elec_access,aidtype,share_aidtype_budget_support,-3.1078854680335692,1.7612507716721142,0.07773393635177728,3187,0.30155027559820535
w6_10,elec_access,aidtype,share_aidtype_project,-1.1556201212372306,1.3725300239676064,0.3998751879088902,3187,0.30155027559820535
w6_10,elec_access,aidtype,share_aidtype_pooled_earmarked,-2.4990665170790827,6.590035758772193,0.7045519767518829,3187,0.30155027559820535
w6_10,elec_access,aidtype,share_aidtype_ngo_core,5.738228952403622,30.493255407697603,0.8507480046166929,3187,0.30155027559820535
w6_10,elec_access,aidtype,share_aidtype_scholarships_students,-10.391210590470155,6.827651044058638,0.1281313547197922,3187,0.30155027559820535
w6_10,elec_access,aidtype,share_aidtype_admin_refugee_awareness,-48.73090274079823,27.31129340688958,0.07447925573521541,3187,0.30155027559820535
w6_10,elec_access,channel,share_channel_public_recipient,3.8089154126788576,3.0901363815571625,0.21781947043818706,3187,0.44294720143113253
w6_10,elec_access,channel,share_channel_public_donor,2.464754904764008,5.199610282329385,0.6355150598659471,3187,0.44294720143113253
w6_10,elec_access,channel,share_channel_ngo,0.553963747907788,7.413395327977975,0.9404387082118533,3187,0.44294720143113253
w6_10,elec_access,channel,share_channel_multilateral,-1.1546497363322434,3.6103603611064483,0.7491302297600022,3187,0.44294720143113253
w6_10,elec_access,channel,share_channel_private_recipient,-12.332054253905499,8.455572225716589,0.1448198262635565,3187,0.44294720143113253
w6_10,elec_access,finance,share_finance_grant,0.5485868953086,2.2634773813616884,0.8085140831406683,3187,0.36293105843724593
w6_10,elec_access,finance,share_finance_loan,4.9313179145435,2.3980044845877138,0.03982724857050601,3187,0.36293105843724593
w6_10,elec_access,extra,share_tc_usd_irtc,6.4759706172104545,2.4721630916013155,0.008848478666591886,3187,0.38595867422960317
w6_10,elec_access,extra,share_untied,0.3376829993223128,1.0048722280170452,0.7368597437901592,3187,0.38595867422960317
w11_15,log_gdppc,aidtype,share_aidtype_technical_cooperation,-0.39346113524160375,0.2507831876241524,0.11680121455861059,2478,-0.04664500532395266
w11_15,log_gdppc,aidtype,share_aidtype_budget_support,0.020165455992927607,0.04921701053631482,0.6820454028790679,2478,-0.04664500532395266
w11_15,log_gdppc,aidtype,share_aidtype_project,-0.032362034643629016,0.04226887550861228,0.44397864591850555,2478,-0.04664500532395266
w11_15,log_gdppc,aidtype,share_aidtype_pooled_earmarked,-0.4187897592059018,0.23730282970578676,0.07773100624259666,2478,-0.04664500532395266
w11_15,log_gdppc,aidtype,share_aidtype_ngo_core,0.5600253802381812,0.5019097639159189,0.2646284307017961,2478,-0.04664500532395266
w11_15,log_gdppc,aidtype,share_aidtype_scholarships_students,-0.18640792486186067,0.170581070920751,0.27460337467727336,2478,-0.04664500532395266
w11_15,log_gdppc,aidtype,share_aidtype_admin_refugee_awareness,-7.301888581944216,1.7954369306584164,4.923472779472249e-05,2478,-0.04664500532395266
w11_15,log_gdppc,channel,share_channel_public_recipient,0.3060089623957746,0.08517251274436634,0.00033394939203823526,2478,0.16537758687703874
w11_15,log_gdppc,channel,share_channel_public_donor,-0.10338636578545327,0.08117593499035608,0.20293003546128685,2478,0.16537758687703874
w11_15,log_gdppc,channel,share_channel_ngo,-0.33930325915281256,0.22956536460151608,0.1395372251864766,2478,0.16537758687703874
w11_15,log_gdppc,channel,share_channel_multilateral,0.03988081235323024,0.10014590440518299,0.6904995187581622,2478,0.16537758687703874
w11_15,log_gdppc,channel,share_channel_private_recipient,,,,2478,0.16537758687703874
w11_15,log_gdppc,finance,share_finance_grant,0.053221242831125996,0.04572959128492131,0.24461475719045533,2478,0.11792063283708398
w11_15,log_gdppc,finance,share_finance_loan,0.059547834659596593,0.06204922952237095,0.3373129346132293,2478,0.11792063283708398
w11_15,log_gdppc,extra,share_tc_usd_irtc,0.09118718522368106,0.03302697135379103,0.0058080283518666675,2478,0.13540857643155313
w11_15,log_gdppc,extra,share_untied,0.012160255041824579,0.028804552143393725,0.6729442289337961,2478,0.13540857643155313
w11_15,gfcf_gdp,aidtype,share_aidtype_technical_cooperation,-0.005275857535843191,8.471626077296252,0.9995031669331318,2094,0.07516713888891957
w11_15,gfcf_gdp,aidtype,share_aidtype_budget_support,3.141005121892456,1.6770711494054438,0.06123055894962537,2094,0.07516713888891957
w11_15,gfcf_gdp,aidtype,share_aidtype_project,1.2777209814318422,1.8114488772042505,0.4806715855127681,2094,0.07516713888891957
w11_15,gfcf_gdp,aidtype,share_aidtype_pooled_earmarked,-2.8255191805459954,6.364444055981058,0.6571253649623305,2094,0.07516713888891957
w11_15,gfcf_gdp,aidtype,share_aidtype_ngo_core,11.62344009192024,15.672250362030356,0.4583844918997839,2094,0.07516713888891957
w11_15,gfcf_gdp,aidtype,share_aidtype_scholarships_students,-1.3434653377593648,6.37620549032328,0.8331435873666764,2094,0.07516713888891957
w11_15,gfcf_gdp,aidtype,share_aidtype_admin_refugee_awareness,-127.69666816592435,51.29066438804253,0.012869253076868814,2094,0.07516713888891957
w11_15,gfcf_gdp,channel,share_channel_public_recipient,3.1151342889753897,2.513616373014555,0.21538230533336278,2094,0.07225553662757966
w11_15,gfcf_gdp,channel,share_channel_public_donor,-0.30652333101524915,2.5019985271376393,0.9025066588771429,2094,0.07225553662757966
w11_15,gfcf_gdp,channel,share_channel_ngo,-4.563341275895606,5.710136005189647,0.4242921280484704,2094,0.07225553662757966
w11_15,gfcf_gdp,channel,share_channel_multilateral,-2.7183979901815074,2.8361722236949185,0.337942620595854,2094,0.07225553662757966
w11_15,gfcf_gdp,channel,share_channel_private_recipient,,,,2094,0.07225553662757966
w11_15,gfcf_gdp,finance,share_finance_grant,-0.5690769225451023,2.4346134436948392,0.8152080589159261,2094,0.05271316284542493
w11_15,gfcf_gdp,finance,share_finance_loan,0.8301934393495171,2.6828215394723003,0.7570139145934711,2094,0.05271316284542493
w11_15,gfcf_gdp,extra,share_tc_usd_irtc,0.7645560654622482,0.9216763740607389,0.40690741294544175,2094,0.04585645845388442
w11_15,gfcf_gdp,extra,share_untied,0.19788508463870716,0.8616261611461213,0.8183764402224838,2094,0.04585645845388442
w11_15,manf_gdp,aidtype,share_aidtype_technical_cooperation,1.1274489929493297,2.1001719956786378,0.5914362031329188,2307,-0.04363154941608949
w11_15,manf_gdp,aidtype,share_aidtype_budget_support,-0.7079603761980042,0.4635733476270498,0.12686339277873881,2307,-0.04363154941608949
w11_15,manf_gdp,aidtype,share_aidtype_project,-0.11383659831070925,0.4945417462850665,0.8179691606242057,2307,-0.04363154941608949
w11_15,manf_gdp,aidtype,share_aidtype_pooled_earmarked,0.86488397157667,2.277411290999677,0.7041565066474123,2307,-0.04363154941608949
w11_15,manf_gdp,aidtype,share_aidtype_ngo_core,-2.2125963843853773,7.66073869335673,0.7727448406813844,2307,-0.04363154941608949
w11_15,manf_gdp,aidtype,share_aidtype_scholarships_students,4.810790234635951,3.061874610592027,0.11628567679260349,2307,-0.04363154941608949
w11_15,manf_gdp,aidtype,share_aidtype_admin_refugee_awareness,21.6485564121307,17.94914125186544,0.22790980051489051,2307,-0.04363154941608949
w11_15,manf_gdp,channel,share_channel_public_recipient,-0.2698758425991839,0.70132175151046,0.7004160362774634,2307,-0.1635298507523928
w11_15,manf_gdp,channel,share_channel_public_donor,0.45995779032090367,0.9449239786195635,0.6264731136838382,2307,-0.1635298507523928
w11_15,manf_gdp,channel,share_channel_ngo,2.7206912222893664,1.949170092250407,0.16291279694327532,2307,-0.1635298507523928
w11_15,manf_gdp,channel,share_channel_multilateral,1.5532626950572102,0.7536036433565462,0.03941226697549505,2307,-0.1635298507523928
w11_15,manf_gdp,channel,share_channel_private_recipient,,,,2307,-0.1635298507523928
w11_15,manf_gdp,finance,share_finance_grant,-0.24734943793419847,0.44503183158633575,0.5784042435659655,2307,-0.0493934474777078
w11_15,manf_gdp,finance,share_finance_loan,-0.3234495626403013,0.5802156387562135,0.5772681812822289,2307,-0.0493934474777078
w11_15,manf_gdp,extra,share_tc_usd_irtc,-0.18278250892172018,0.23340193933438538,0.4336408914124421,2307,-0.039022863111980444
w11_15,manf_gdp,extra,share_untied,-0.14970842041829427,0.2716412606825507,0.5816048981075386,2307,-0.039022863111980444
w11_15,tax_gdp,aidtype,share_aidtype_technical_cooperation,-23.497798296188062,14.788782257053937,0.11229422479531403,1642,0.08577795666101962
w11_15,tax_gdp,aidtype,share_aidtype_budget_support,3.9232210595373145,2.743137175417947,0.152868353552424,1642,0.08577795666101962
w11_15,tax_gdp,aidtype,share_aidtype_project,-1.148192142969903,0.8943251186365788,0.19938677770306135,1642,0.08577795666101962
w11_15,tax_gdp,aidtype,share_aidtype_pooled_earmarked,-7.75494027030299,3.598381207115435,0.0313104828753783,1642,0.08577795666101962
w11_15,tax_gdp,aidtype,share_aidtype_ngo_core,-25.653172693324485,23.20721964827556,0.2691643859449613,1642,0.08577795666101962
w11_15,tax_gdp,aidtype,share_aidtype_scholarships_students,-8.100754617114388,6.971172293550882,0.2454047575430034,1642,0.08577795666101962
w11_15,tax_gdp,aidtype,share_aidtype_admin_refugee_awareness,-82.49870492223849,32.694473524091805,0.011727302904562364,1642,0.08577795666101962
w11_15,tax_gdp,channel,share_channel_public_recipient,2.619484843559975,2.7507923073819676,0.3411147082158603,1642,0.15826580113577227
w11_15,tax_gdp,channel,share_channel_public_donor,-0.4565990761968655,1.9907953901323734,0.8186239919170815,1642,0.15826580113577227
w11_15,tax_gdp,channel,share_channel_ngo,-2.468619202078257,2.9533910628890063,0.4033663380179897,1642,0.15826580113577227
w11_15,tax_gdp,channel,share_channel_multilateral,-3.0819742766589915,2.3977632295887172,0.19886574999852802,1642,0.15826580113577227
w11_15,tax_gdp,channel,share_channel_private_recipient,,,,1642,0.15826580113577227
w11_15,tax_gdp,finance,share_finance_grant,-11.257617378214407,7.294881116160484,0.12298629801685457,1642,0.22606392066964764
w11_15,tax_gdp,finance,share_finance_loan,-8.926342883045464,6.6944885588608365,0.18260573627517895,1642,0.22606392066964764
w11_15,tax_gdp,extra,share_tc_usd_irtc,-8.484308729211943,7.898916595936385,0.2829445705897773,1642,0.15888319598255318
w11_15,tax_gdp,extra,share_untied,-1.4667616880814776,1.408941822036081,0.29802443804033474,1642,0.15888319598255318
w11_15,elec_access,aidtype,share_aidtype_technical_cooperation,-12.465939742452456,9.718129031943587,0.19970577472693685,2518,0.10921330069481505
w11_15,elec_access,aidtype,share_aidtype_budget_support,-2.4962621543095347,1.7080201163403697,0.1440134000544735,2518,0.10921330069481505
w11_15,elec_access,aidtype,share_aidtype_project,-0.9262656505654782,1.2986793971462458,0.4757701637808589,2518,0.10921330069481505
w11_15,elec_access,aidtype,share_aidtype_pooled_earmarked,-6.618991396723494,6.131506899395247,0.2804734693805624,2518,0.10921330069481505
w11_15,elec_access,aidtype,share_aidtype_ngo_core,38.682773502878675,30.2763640435345,0.20149694610859492,2518,0.10921330069481505
w11_15,elec_access,aidtype,share_aidtype_scholarships_students,-5.346064435233487,5.909617900449017,0.3657499306892942,2518,0.10921330069481505
w11_15,elec_access,aidtype,share_aidtype_admin_refugee_awareness,-120.15280705185944,39.001409621149,0.0020888474922808875,2518,0.10921330069481505
w11_15,elec_access,channel,share_channel_public_recipient,4.622891263907284,1.9974201151256192,0.02072976024568307,2518,0.3992081112591235
w11_15,elec_access,channel,share_channel_public_donor,8.829155342477758,3.8436129396602428,0.021700568129193076,2518,0.3992081112591235
w11_15,elec_access,channel,share_channel_ngo,5.310225948174377,6.11803541748714,0.38550327909192683,2518,0.3992081112591235
w11_15,elec_access,channel,share_channel_multilateral,3.1303620016926534,3.1136361510162915,0.31482118139390636,2518,0.3992081112591235
w11_15,elec_access,channel,share_channel_private_recipient,,,,2518,0.3992081112591235
w11_15,elec_access,finance,share_finance_grant,1.7982259325404406,2.3161839251182794,0.4376058810539023,2518,0.19610380761954038
w11_15,elec_access,finance,share_finance_loan,4.939446433546308,2.245826851684653,0.02794711719001164,2518,0.19610380761954038
w11_15,elec_access,extra,share_tc_usd_irtc,4.300634255082689,1.6410815587668328,0.00883366589253698,2518,0.24344762614857862
w11_15,elec_access,extra,share_untied,0.4018599720066173,0.9339591852179089,0.667034432405786,2518,0.24344762614857862
