iso3,year,share_aidtype_technical_cooperation_outlier,share_aidtype_budget_support_outlier,share_aidtype_project_outlier,share_aidtype_pooled_earmarked_outlier,share_aidtype_ngo_core_outlier,share_aidtype_scholarships_students_outlier,share_aidtype_admin_refugee_awareness_outlier,oda_pct_gdp_outlier,any_outlier
LBR,2007,False,False,False,False,False,False,False,True,True
LBR,2008,False,False,False,False,False,False,False,True,True
LBR,2009,False,False,False,False,False,False,False,True,True
LBR,2010,False,False,False,True,False,False,False,True,True
LBR,2011,False,False,False,True,False,False,False,True,True
LBR,2012,False,False,False,True,False,False,False,True,True
LBR,2013,False,False,False,True,False,False,False,True,True
LBR,2014,False,False,False,True,False,False,False,True,True
LBR,2015,False,False,False,True,False,False,False,True,True
LBR,2016,False,False,False,True,False,False,False,True,True
LBR,2017,False,False,False,False,False,False,True,True,True
LBR,2018,False,False,False,False,False,False,True,True,True
LBR,2019,False,False,False,False,False,False,True,True,True
LBR,2020,False,False,False,False,False,False,True,True,True
LBR,2021,False,False,False,False,False,False,True,True,True
LBR,2022,False,False,False,False,False,False,True,False,True
LBR,2023,False,False,False,False,False,False,True,False,True
LBR,2024,False,False,False,False,False,False,True,False,True
MDG,1995,False,False,False,False,False,False,False,False,False
MDG,1996,False,False,False,False,False,False,False,False,False
MDG,1997,False,False,False,False,False,False,False,False,False
MDG,1998,False,False,False,False,False,False,False,False,False
MDG,1999,False,False,False,False,False,False,False,False,False
MDG,2000,False,True,False,False,False,False,False,False,True
MDG,2001,False,False,False,False,False,False,False,False,False
MDG,2002,False,False,False,False,False,False,False,False,False
MDG,2003,False,False,False,False,False,False,False,False,False
MDG,2004,False,False,False,False,False,False,False,True,True
MDG,2005,False,False,False,False,False,False,False,False,False
MDG,2006,False,False,False,False,False,False,False,True,True
MDG,2007,False,False,False,False,False,False,False,False,False
MDG,2008,False,False,False,False,False,False,False,False,False
MDG,2009,False,False,False,False,False,False,False,False,False
MDG,2010,False,False,False,False,False,False,False,False,False
MDG,2011,False,False,False,False,False,False,False,False,False
MDG,2012,False,False,False,False,False,False,False,False,False
MDG,2013,False,False,False,False,False,False,False,False,False
MDG,2014,False,False,False,False,False,False,False,False,False
MDG,2015,False,False,False,False,False,False,False,False,False
MDG,2016,False,False,False,False,False,False,False,False,False
MDG,2017,False,False,False,False,False,False,False,False,False
MDG,2018,False,False,False,False,False,False,False,False,False
MDG,2019,False,False,False,False,False,False,False,False,False
MDG,2020,False,True,False,False,False,False,False,False,True
MDG,2021,False,False,False,False,False,False,False,False,False
MDG,2022,False,False,False,False,False,False,False,False,False
MDG,2023,False,False,False,False,False,False,False,False,False
MDG,2024,False,False,False,False,False,False,False,False,False
MWI,1995,False,False,False,False,False,False,False,False,False
MWI,1996,False,False,False,False,False,False,False,False,False
MWI,1997,False,False,False,False,False,False,False,False,False
MWI,1998,False,False,False,False,False,False,False,False,False
MWI,1999,False,False,False,False,False,False,False,False,False
MWI,2000,False,False,False,False,False,False,False,False,False
MWI,2001,False,False,False,False,False,False,False,False,False
MWI,2002,False,False,False,False,False,False,False,False,False
MWI,2003,False,False,False,False,False,False,False,False,False
MWI,2004,False,False,False,False,False,False,False,False,False
MWI,2005,False,False,False,False,False,False,False,False,False
MWI,2006,False,False,False,False,False,False,False,True,True
MWI,2007,False,False,False,False,False,False,False,False,False
MWI,2008,False,False,False,False,False,False,False,False,False
MWI,2009,False,False,False,False,False,False,False,False,False
MWI,2010,False,True,False,False,False,False,False,False,True
MWI,2011,False,False,False,False,False,False,False,False,False
MWI,2012,False,False,False,True,False,False,False,False,True
MWI,2013,False,False,False,True,False,False,False,False,True
MWI,2014,False,False,False,True,False,False,False,False,True
MWI,2015,False,False,False,True,False,False,False,False,True
MWI,2016,False,False,False,True,False,False,False,False,True
MWI,2017,False,False,False,True,False,False,False,True,True
MWI,2018,False,False,False,True,False,False,False,False,True
MWI,2019,False,False,False,False,False,False,False,False,False
MWI,2020,False,False,False,False,False,False,False,False,False
MWI,2021,False,False,False,False,False,False,True,False,True
MWI,2022,False,False,False,False,False,False,False,False,False
MWI,2023,False,False,False,False,False,False,False,False,False
MWI,2024,False,False,False,False,False,False,True,False,True
MLI,1995,False,False,False,False,False,False,False,False,False
MLI,1996,False,False,False,False,False,False,False,False,False
MLI,1997,False,False,False,False,False,False,False,False,False
MLI,1998,False,False,False,False,False,False,False,False,False
MLI,1999,False,False,False,False,False,False,False,False,False
MLI,2000,False,False,False,False,False,False,False,False,False
MLI,2001,False,False,False,False,False,False,False,False,False
MLI,2002,False,False,False,False,False,False,False,False,False
MLI,2003,False,False,False,False,False,False,False,False,False
MLI,2004,False,False,False,False,False,False,False,False,False
MLI,2005,False,False,False,False,False,False,False,False,False
MLI,2006,False,False,False,False,False,False,False,True,True
MLI,2007,False,False,False,False,False,False,False,False,False
MLI,2008,False,False,False,False,False,False,False,False,False
MLI,2009,False,False,False,False,False,False,False,False,False
MLI,2010,False,False,False,False,False,False,False,False,False
MLI,2011,False,False,False,False,False,False,False,False,False
MLI,2012,False,False,False,True,False,False,False,False,True
MLI,2013,False,False,False,True,False,False,False,False,True
MLI,2014,False,False,False,True,False,False,False,False,True
MLI,2015,False,False,False,False,False,False,False,False,False
MLI,2016,False,False,False,True,False,False,False,False,True
MLI,2017,False,False,False,False,False,False,False,False,False
MLI,2018,False,False,False,True,False,False,False,False,True
MLI,2019,False,True,False,True,False,False,False,False,True
MLI,2020,False,False,False,True,False,False,False,False,True
MLI,2021,False,False,False,True,False,False,False,False,True
MLI,2022,False,False,False,True,False,False,True,False,True
MLI,2023,False,False,False,True,False,False,True,False,True
MLI,2024,False,False,False,True,False,False,True,False,True
MRT,1995,False,False,False,False,False,False,False,False,False
MRT,1996,False,False,False,False,False,False,False,False,False
MRT,1997,False,False,False,False,False,False,False,False,False
MRT,1998,False,False,False,False,False,False,False,False,False
MRT,1999,False,False,False,False,False,False,False,False,False
MRT,2000,False,False,False,False,False,False,False,False,False
MRT,2001,False,False,False,False,False,False,False,False,False
MRT,2002,False,False,False,False,False,False,False,False,False
MRT,2003,False,False,False,False,False,False,False,False,False
MRT,2004,False,False,False,False,False,False,False,False,False
MRT,2005,False,False,False,False,False,False,False,False,False
MRT,2006,False,False,False,False,False,False,False,True,True
MRT,2007,False,False,False,False,False,False,False,False,False
MRT,2008,False,False,False,False,False,False,False,False,False
MRT,2009,False,False,False,False,False,False,False,False,False
MRT,2010,False,False,False,False,False,False,False,False,False
MRT,2011,False,False,False,False,False,False,False,False,False
MRT,2012,False,False,False,False,False,False,False,False,False
MRT,2013,False,False,False,True,False,False,False,False,True
MRT,2014,False,False,False,False,False,False,False,False,False
MRT,2015,False,False,False,False,False,False,False,False,False
MRT,2016,False,False,False,False,False,False,False,False,False
MRT,2017,False,False,False,False,False,False,False,False,False
MRT,2018,False,False,False,False,False,False,False,False,False
MRT,2019,False,False,False,False,False,False,False,False,False
MRT,2020,False,True,False,False,False,False,False,False,True
MRT,2021,False,False,False,False,False,False,False,False,False
MRT,2022,False,False,False,False,False,False,False,False,False
MRT,2023,False,False,False,False,False,False,False,False,False
MRT,2024,False,False,False,False,False,False,False,False,False
MUS,1995,False,False,False,False,False,False,False,False,False
MUS,1996,False,False,False,False,False,False,False,False,False
MUS,1997,False,False,False,False,False,False,False,False,False
MUS,1998,False,False,False,False,False,False,False,False,False
MUS,1999,False,False,False,False,False,False,False,False,False
MUS,2000,False,False,False,False,False,False,False,False,False
MUS,2001,False,False,False,False,False,False,False,False,False
MUS,2002,False,False,False,False,False,False,False,False,False
MUS,2003,False,False,False,False,False,False,False,False,False
MUS,2004,False,False,False,False,False,False,False,False,False
MUS,2005,False,False,False,False,False,False,False,False,False
MUS,2006,False,False,False,False,False,True,False,False,True
MUS,2007,False,True,False,False,False,True,False,False,True
MUS,2008,False,True,False,False,False,True,False,False,True
MUS,2009,False,True,False,False,False,True,False,False,True
MUS,2010,False,True,False,False,False,True,False,False,True
MUS,2011,False,True,False,False,False,False,False,False,True
MUS,2012,False,True,False,False,False,False,False,False,True
MUS,2013,False,True,False,False,False,False,False,False,True
MUS,2014,False,True,False,False,False,True,False,False,True
MUS,2015,False,False,False,False,False,False,False,False,False
MUS,2016,False,True,False,False,False,True,False,False,True
MUS,2017,True,False,False,False,False,True,False,False,True
MUS,2018,False,False,False,True,False,True,False,False,True
MUS,2019,False,False,False,False,False,True,True,False,True
MUS,2020,False,False,False,False,False,False,False,False,False
MUS,2021,False,True,False,False,False,False,False,False,True
MUS,2022,False,False,False,False,False,True,False,False,True
MUS,2023,False,False,False,False,False,True,False,False,True
MUS,2024,False,False,False,False,False,True,False,False,True
MOZ,1995,False,False,False,False,False,False,False,True,True
MOZ,1996,False,False,False,False,False,False,False,False,False
MOZ,1997,False,False,False,False,False,False,False,False,False
MOZ,1998,False,False,False,False,False,False,False,False,False
MOZ,1999,False,False,False,False,False,False,False,False,False
MOZ,2000,False,False,False,False,False,False,False,False,False
MOZ,2001,False,False,False,False,False,False,False,True,True
MOZ,2002,False,False,False,False,False,False,False,True,True
MOZ,2003,False,False,False,False,False,False,False,True,True
MOZ,2004,False,False,False,False,False,False,False,True,True
MOZ,2005,False,False,False,False,False,False,False,True,True
MOZ,2006,False,False,False,False,False,False,False,True,True
MOZ,2007,False,False,False,False,False,False,False,True,True
MOZ,2008,False,False,False,False,False,False,False,True,True
MOZ,2009,False,False,False,False,False,False,False,True,True
MOZ,2010,False,True,False,True,False,False,False,True,True
MOZ,2011,False,False,False,True,False,False,False,True,True
MOZ,2012,False,False,False,False,False,False,False,True,True
MOZ,2013,False,False,False,False,False,False,False,True,True
MOZ,2014,False,False,False,True,False,False,False,False,True
MOZ,2015,False,False,False,False,False,False,False,False,False
MOZ,2016,False,False,False,True,False,False,False,False,True
MOZ,2017,False,False,False,False,False,False,False,False,False
MOZ,2018,False,False,False,True,False,False,False,False,True
MOZ,2019,False,False,False,True,False,False,False,False,True
MOZ,2020,False,False,False,True,False,False,False,False,True
MOZ,2021,False,False,False,True,False,False,False,False,True
MOZ,2022,False,False,False,False,False,False,False,False,False
MOZ,2023,False,False,False,False,False,False,False,False,False
MOZ,2024,False,False,False,False,False,False,False,False,False
NER,1995,False,False,False,False,False,False,False,False,False
NER,1996,False,False,False,False,False,False,False,False,False
NER,1997,False,False,False,False,False,False,False,False,False
NER,1998,False,False,False,False,False,False,False,False,False
NER,1999,False,False,False,False,False,False,False,False,False
NER,2000,False,False,False,False,False,False,False,False,False
NER,2001,False,False,False,False,False,False,False,False,False
NER,2002,False,False,False,False,False,False,False,False,False
NER,2003,False,False,False,False,False,False,False,False,False
NER,2004,False,False,False,False,False,False,False,False,False
NER,2005,False,False,False,False,False,False,False,False,False
NER,2006,False,False,False,False,False,False,False,True,True
NER,2007,False,False,False,False,False,False,False,False,False
NER,2008,False,False,False,False,False,False,False,False,False
NER,2009,False,False,False,False,False,False,False,False,False
NER,2010,False,False,False,True,False,False,False,False,True
NER,2011,False,False,False,True,False,False,False,False,True
NER,2012,False,False,False,True,False,False,False,False,True
NER,2013,False,False,False,True,False,False,False,False,True
NER,2014,False,False,False,True,False,False,False,False,True
NER,2015,False,False,False,True,False,False,False,False,True
NER,2016,False,False,False,True,False,False,False,False,True
NER,2017,False,False,False,True,False,False,False,False,True
NER,2018,False,False,False,True,False,False,False,False,True
NER,2019,False,True,False,True,False,False,False,False,True
NER,2020,False,True,False,True,False,False,False,True,True
NER,2021,False,False,False,True,False,False,False,False,True
NER,2022,False,False,False,False,False,False,False,False,False
NER,2023,False,False,False,True,False,False,True,False,True
NER,2024,False,False,False,False,False,False,False,False,False
NGA,1995,False,False,False,False,False,False,False,False,False
NGA,1996,False,False,False,False,False,False,False,False,False
NGA,1997,False,False,False,False,False,False,False,False,False
NGA,1998,False,False,False,False,False,False,False,False,False
NGA,1999,False,False,False,False,False,False,False,False,False
NGA,2000,False,False,False,False,False,False,False,False,False
NGA,2001,False,False,False,False,False,False,False,False,False
NGA,2002,False,False,False,False,False,False,False,False,False
NGA,2003,False,False,False,False,False,False,False,False,False
NGA,2004,False,False,False,False,False,False,False,False,False
NGA,2005,False,False,False,False,False,False,False,False,False
NGA,2006,False,False,False,False,False,False,False,False,False
NGA,2007,False,False,False,False,False,False,False,False,False
NGA,2008,False,False,False,False,False,False,False,False,False
NGA,2009,False,False,False,False,False,False,False,False,False
NGA,2010,False,False,False,False,False,False,False,False,False
NGA,2011,True,False,False,False,False,False,False,False,True
NGA,2012,True,False,False,False,False,False,False,False,True
NGA,2013,False,False,False,False,False,False,False,False,False
NGA,2014,False,False,False,False,False,False,False,False,False
NGA,2015,False,False,False,False,False,False,False,False,False
NGA,2016,False,False,False,True,False,False,False,False,True
NGA,2017,False,False,False,True,False,False,False,False,True
NGA,2018,False,False,False,True,False,False,False,False,True
NGA,2019,False,False,False,True,False,False,False,False,True
NGA,2020,False,False,False,True,False,False,False,False,True
NGA,2021,False,False,False,True,False,False,False,False,True
NGA,2022,False,False,False,False,False,False,False,False,False
NGA,2023,False,False,False,False,False,False,False,False,False
NGA,2024,False,False,False,False,False,False,False,False,False
ZWE,1995,False,False,False,False,False,False,False,False,False
ZWE,1996,False,False,False,False,False,False,False,False,False
ZWE,1997,False,False,False,False,False,False,False,False,False
ZWE,1998,False,False,False,False,False,False,False,False,False
ZWE,1999,False,False,False,False,False,False,False,False,False
ZWE,2000,False,False,False,False,False,False,False,False,False
ZWE,2001,False,False,False,False,False,False,False,False,False
ZWE,2002,False,False,False,False,True,False,False,False,True
ZWE,2003,False,False,False,False,True,False,False,False,True
ZWE,2004,False,False,False,False,True,False,False,False,True
ZWE,2005,False,False,False,False,True,False,False,False,True
ZWE,2006,False,False,False,False,False,False,False,False,False
ZWE,2007,False,False,False,False,True,False,False,False,True
ZWE,2008,False,False,False,False,False,False,False,False,False
ZWE,2009,False,False,False,False,False,False,False,False,False
ZWE,2010,False,False,False,True,False,False,False,False,True
ZWE,2011,False,False,False,True,True,False,False,False,True
ZWE,2012,False,False,False,True,False,False,False,False,True
ZWE,2013,False,False,False,True,True,False,False,False,True
ZWE,2014,False,False,False,True,True,False,False,False,True
ZWE,2015,False,False,False,True,True,False,False,False,True
ZWE,2016,False,False,False,True,True,False,False,False,True
ZWE,2017,False,False,False,True,True,False,True,False,True
ZWE,2018,False,False,False,True,True,False,True,False,True
ZWE,2019,False,False,False,True,False,False,True,False,True
ZWE,2020,False,False,False,True,False,False,True,False,True
ZWE,2021,False,False,False,True,False,False,True,False,True
ZWE,2022,False,False,False,False,False,False,True,False,True
ZWE,2023,False,False,False,False,False,False,True,False,True
ZWE,2024,False,False,False,False,False,False,True,False,True
RWA,1995,False,False,False,False,False,False,False,False,False
RWA,1996,False,False,False,False,False,False,False,False,False
RWA,1997,False,False,False,False,False,False,False,False,False
RWA,1998,False,False,False,False,False,False,False,False,False
RWA,1999,False,False,False,False,False,False,False,False,False
RWA,2000,False,False,False,False,False,False,False,False,False
RWA,2001,False,False,False,False,False,False,False,False,False
RWA,2002,False,False,False,False,False,False,False,False,False
RWA,2003,False,False,False,False,False,False,False,False,False
RWA,2004,False,False,False,False,False,False,False,True,True
RWA,2005,False,False,False,False,False,False,False,True,True
RWA,2006,False,False,False,False,False,False,False,True,True
RWA,2007,False,False,False,False,False,False,False,True,True
RWA,2008,False,False,False,False,False,False,False,True,True
RWA,2009,False,False,False,False,False,False,False,True,True
RWA,2010,False,True,False,True,False,False,False,True,True
RWA,2011,False,True,False,False,False,False,False,True,True
RWA,2012,False,False,False,False,False,False,False,False,False
RWA,2013,False,False,False,False,False,False,False,False,False
RWA,2014,False,False,False,False,False,False,False,False,False
RWA,2015,False,False,False,True,False,False,False,False,True
RWA,2016,False,True,False,False,False,False,False,False,True
RWA,2017,False,False,False,False,False,False,False,False,False
RWA,2018,False,False,False,False,False,False,False,False,False
RWA,2019,False,False,False,False,False,False,False,False,False
RWA,2020,False,True,False,False,False,False,False,True,True
RWA,2021,False,False,False,False,False,False,False,False,False
RWA,2022,False,False,False,False,False,False,False,False,False
RWA,2023,False,True,False,False,False,False,False,False,True
RWA,2024,False,False,False,False,False,False,False,False,False
STP,1995,False,False,False,False,False,False,False,True,True
STP,1996,False,False,False,False,False,False,False,False,False
STP,1997,False,False,False,False,False,False,False,False,False
STP,1998,False,False,False,False,False,False,False,False,False
STP,1999,False,False,False,False,False,False,False,False,False
STP,2000,False,False,False,False,False,False,False,True,True
STP,2001,False,False,False,False,False,False,False,True,True
STP,2002,False,False,False,False,False,False,False,True,True
STP,2003,False,False,False,False,False,False,False,True,True
STP,2004,False,False,False,False,False,False,False,True,True
STP,2005,False,False,False,False,True,False,False,True,True
STP,2006,False,False,False,False,False,True,False,True,True
STP,2007,False,False,False,False,False,False,False,True,True
STP,2008,False,False,False,False,False,True,False,True,True
STP,2009,False,False,False,False,False,True,True,False,True
STP,2010,False,False,False,False,False,True,True,True,True
STP,2011,False,False,False,False,False,False,False,True,True
STP,2012,False,False,False,False,False,True,True,True,True
STP,2013,False,False,False,False,False,True,False,True,True
STP,2014,False,False,False,False,False,True,False,True,True
STP,2015,False,False,False,False,False,False,False,True,True
STP,2016,False,False,False,False,False,False,False,True,True
STP,2017,False,False,False,False,False,False,False,True,True
STP,2018,False,False,False,False,False,False,False,True,True
STP,2019,False,False,False,False,False,False,True,True,True
STP,2020,False,True,False,False,False,False,False,True,True
STP,2021,False,False,False,False,False,False,False,True,True
STP,2022,False,False,False,False,False,False,True,True,True
STP,2023,False,False,False,False,False,False,False,True,True
STP,2024,False,False,False,False,False,False,False,True,True
SEN,1995,False,False,False,False,False,False,False,False,False
SEN,1996,False,False,False,False,False,False,False,False,False
SEN,1997,False,False,False,False,False,False,False,False,False
SEN,1998,False,False,False,False,False,False,False,False,False
SEN,1999,False,False,False,False,False,False,False,False,False
SEN,2000,False,False,False,False,False,False,False,False,False
SEN,2001,False,False,False,False,False,False,False,False,False
SEN,2002,False,False,False,False,False,False,False,False,False
SEN,2003,False,False,False,False,False,False,False,False,False
SEN,2004,False,False,False,False,False,False,False,False,False
SEN,2005,False,False,False,False,False,False,False,False,False
SEN,2006,False,False,False,False,False,False,False,True,True
SEN,2007,False,False,False,False,False,True,False,False,True
SEN,2008,False,False,False,False,False,False,False,False,False
SEN,2009,False,False,False,False,False,False,False,False,False
SEN,2010,False,False,False,False,False,False,False,False,False
SEN,2011,False,False,False,False,False,False,False,False,False
SEN,2012,False,False,False,False,False,False,False,False,False
SEN,2013,False,False,False,False,False,False,False,False,False
SEN,2014,False,False,False,False,False,False,False,False,False
SEN,2015,False,False,False,False,False,False,False,False,False
SEN,2016,False,False,False,False,False,False,False,False,False
SEN,2017,False,False,False,False,False,False,True,False,True
SEN,2018,False,False,False,False,False,False,True,False,True
SEN,2019,False,False,False,False,False,False,True,False,True
SEN,2020,False,True,False,False,False,False,False,False,True
SEN,2021,False,False,False,False,False,False,True,False,True
SEN,2022,False,False,False,False,False,False,True,False,True
SEN,2023,False,True,False,False,False,False,False,False,True
SEN,2024,False,False,False,False,False,False,True,False,True
ERI,1995,False,False,False,False,False,False,False,False,False
ERI,1996,False,False,False,False,False,False,False,False,False
ERI,1997,False,False,False,False,False,False,False,False,False
ERI,1998,False,False,False,False,False,False,False,False,False
ERI,1999,False,False,False,False,False,False,False,False,False
ERI,2000,False,False,False,False,False,False,False,False,False
ERI,2001,False,False,False,False,False,False,False,False,False
ERI,2002,False,False,False,False,False,False,False,False,False
ERI,2003,False,False,False,False,False,False,False,True,True
ERI,2004,False,False,False,False,False,False,False,False,False
ERI,2005,False,False,False,False,False,False,False,True,True
ERI,2006,False,False,False,False,False,False,True,False,True
ERI,2007,False,False,False,False,True,False,False,False,True
ERI,2008,False,False,False,False,False,False,False,False,False
ERI,2009,False,False,False,False,False,False,False,False,False
ERI,2010,False,False,False,False,True,False,False,False,True
ERI,2011,False,False,False,False,False,False,False,False,False
ERI,2012,False,True,False,False,False,False,False,False,True
ERI,2013,False,False,False,False,False,False,False,False,False
ERI,2014,False,False,False,False,False,False,False,False,False
ERI,2015,False,False,False,False,False,False,False,False,False
ERI,2016,False,False,False,False,False,False,False,False,False
ERI,2017,False,False,False,False,False,True,True,False,True
ERI,2018,False,False,False,True,False,False,False,False,True
ERI,2019,False,False,False,False,False,False,False,False,False
ERI,2020,False,False,False,True,False,False,True,False,True
ERI,2021,False,False,False,True,True,False,True,False,True
ERI,2022,False,False,False,False,False,False,True,False,True
ERI,2023,False,False,False,False,False,True,False,False,True
ERI,2024,False,False,False,False,False,False,False,False,False
SLE,1995,False,False,False,False,False,False,False,False,False
SLE,1996,False,False,False,False,False,False,False,False,False
SLE,1997,False,False,False,False,False,False,False,False,False
SLE,1998,False,False,False,False,True,False,False,False,True
SLE,1999,False,False,False,False,False,False,False,False,False
SLE,2000,False,False,False,False,False,False,False,False,False
SLE,2001,False,False,False,False,False,False,False,False,False
SLE,2002,False,False,False,False,False,False,False,False,False
SLE,2003,False,False,False,False,False,False,False,False,False
SLE,2004,False,False,False,False,False,False,False,False,False
SLE,2005,False,False,False,False,False,False,False,False,False
SLE,2006,False,False,False,False,False,False,False,True,True
SLE,2007,False,False,False,False,False,False,False,False,False
SLE,2008,False,False,False,False,False,False,False,False,False
SLE,2009,False,False,False,False,False,False,False,False,False
SLE,2010,False,False,False,True,False,False,False,False,True
SLE,2011,False,False,False,True,False,False,False,False,True
SLE,2012,False,False,False,True,False,False,False,False,True
SLE,2013,False,False,False,True,False,False,False,False,True
SLE,2014,False,False,False,True,False,False,False,False,True
SLE,2015,False,False,False,True,False,False,False,True,True
SLE,2016,False,False,False,True,False,False,False,False,True
SLE,2017,False,False,False,True,False,False,False,False,True
SLE,2018,False,False,False,True,False,False,False,False,True
SLE,2019,False,False,False,True,False,False,False,False,True
SLE,2020,False,True,False,False,False,False,False,False,True
SLE,2021,False,False,False,False,False,False,False,False,False
SLE,2022,False,False,False,False,False,False,False,False,False
SLE,2023,False,False,False,False,False,False,False,False,False
SLE,2024,False,False,False,True,False,False,False,False,True
SOM,1995,False,False,False,False,False,False,False,False,False
SOM,1996,False,False,False,False,False,False,False,False,False
SOM,1997,False,False,False,False,False,False,False,False,False
SOM,1998,False,False,False,False,False,False,False,False,False
SOM,1999,False,False,False,False,False,False,False,False,False
SOM,2000,False,False,False,False,False,False,False,False,False
SOM,2001,False,False,False,False,False,False,False,False,False
SOM,2002,False,False,False,False,True,False,False,False,True
SOM,2003,False,False,False,False,False,False,False,False,False
SOM,2004,False,False,False,False,True,False,False,False,True
SOM,2005,False,False,False,False,False,False,False,False,False
SOM,2006,False,False,False,False,False,False,True,False,True
SOM,2007,False,False,False,False,True,False,False,False,True
SOM,2008,False,False,False,False,False,False,False,True,True
SOM,2009,False,False,False,False,False,False,False,True,True
SOM,2010,False,False,False,True,False,False,False,False,True
SOM,2011,False,False,False,True,False,False,False,True,True
SOM,2012,False,False,False,True,False,False,False,True,True
SOM,2013,False,False,False,True,False,False,False,True,True
SOM,2014,False,False,False,True,False,False,False,True,True
SOM,2015,True,False,False,True,False,False,False,True,True
SOM,2016,False,False,False,True,False,False,False,True,True
SOM,2017,False,False,False,True,False,False,False,True,True
SOM,2018,False,False,False,True,False,False,False,True,True
SOM,2019,False,False,False,True,False,False,False,True,True
SOM,2020,False,False,False,True,False,False,False,True,True
SOM,2021,False,False,False,True,False,False,False,True,True
SOM,2022,False,False,False,True,False,False,False,True,True
SOM,2023,False,False,False,True,False,False,False,True,True
SOM,2024,False,False,False,True,False,False,False,True,True
DJI,1995,False,False,False,False,False,False,False,False,False
DJI,1996,False,False,False,False,False,False,False,False,False
DJI,1997,False,False,False,False,False,False,False,False,False
DJI,1998,False,False,False,False,False,False,False,False,False
DJI,1999,False,False,False,False,False,False,False,False,False
DJI,2000,False,False,False,False,False,False,False,False,False
DJI,2001,False,False,False,False,False,False,False,False,False
DJI,2002,False,False,False,False,False,False,False,False,False
DJI,2003,False,False,False,False,False,False,False,False,False
DJI,2004,False,False,False,False,False,False,False,False,False
DJI,2005,False,False,False,False,False,False,False,False,False
DJI,2006,False,False,False,False,False,True,True,False,True
DJI,2007,False,False,False,False,False,True,False,False,True
DJI,2008,False,False,False,False,False,False,False,False,False
DJI,2009,False,False,False,False,False,False,False,False,False
DJI,2010,False,False,False,False,False,False,False,False,False
DJI,2011,False,False,False,False,False,False,False,False,False
DJI,2012,False,True,False,True,False,False,False,False,True
DJI,2013,False,False,False,True,False,False,False,False,True
DJI,2014,True,False,False,False,False,False,False,False,True
DJI,2015,False,False,False,False,False,False,False,False,False
DJI,2016,False,False,False,False,False,False,False,False,False
DJI,2017,False,False,False,False,False,False,False,False,False
DJI,2018,False,False,False,False,False,False,False,False,False
DJI,2019,False,False,False,False,False,False,True,False,True
DJI,2020,False,True,False,False,False,False,True,False,True
DJI,2021,False,False,False,True,False,False,False,False,True
DJI,2022,False,False,False,False,False,False,False,False,False
DJI,2023,False,False,False,False,False,False,False,False,False
DJI,2024,False,False,False,False,False,False,True,False,True
NAM,1995,False,False,False,False,False,False,False,False,False
NAM,1996,False,False,False,False,False,False,False,False,False
NAM,1997,False,False,False,False,False,False,False,False,False
NAM,1998,False,False,False,False,False,False,False,False,False
NAM,1999,False,False,False,False,False,False,False,False,False
NAM,2000,False,False,False,False,False,False,False,False,False
NAM,2001,False,False,False,False,False,False,False,False,False
NAM,2002,False,False,False,False,False,False,False,False,False
NAM,2003,False,False,False,False,False,False,False,False,False
NAM,2004,False,False,False,False,False,False,False,False,False
NAM,2005,False,False,False,False,False,False,False,False,False
NAM,2006,False,False,False,False,False,False,False,False,False
NAM,2007,False,False,False,False,False,False,False,False,False
NAM,2008,False,False,False,False,False,False,False,False,False
NAM,2009,False,False,False,False,False,False,False,False,False
NAM,2010,False,False,False,False,False,False,False,False,False
NAM,2011,False,False,False,False,False,False,False,False,False
NAM,2012,False,False,False,False,False,False,False,False,False
NAM,2013,False,False,False,False,False,False,False,False,False
NAM,2014,False,False,False,False,False,False,False,False,False
NAM,2015,False,False,False,False,False,False,False,False,False
NAM,2016,False,False,False,False,False,False,False,False,False
NAM,2017,False,False,False,False,False,False,False,False,False
NAM,2018,False,False,False,False,False,False,False,False,False
NAM,2019,True,False,False,False,False,False,False,False,True
NAM,2020,False,False,False,False,False,False,False,False,False
NAM,2021,False,False,False,False,False,False,False,False,False
NAM,2022,True,True,False,False,False,False,False,False,True
NAM,2023,False,False,False,False,False,False,False,False,False
NAM,2024,False,False,False,False,False,False,False,False,False
SHN,1995,False,False,False,False,False,False,False,False,False
SHN,1996,False,False,False,False,False,False,False,False,False
SHN,1997,False,False,False,False,False,False,False,False,False
SHN,1998,False,False,False,False,False,False,False,False,False
SHN,1999,False,False,False,False,False,False,False,False,False
SHN,2000,False,False,False,False,False,False,False,False,False
SHN,2001,False,False,False,False,False,False,False,False,False
SHN,2002,False,False,False,False,False,False,False,False,False
SHN,2003,False,False,False,False,False,False,False,False,False
SHN,2004,False,False,False,False,False,False,False,False,False
SHN,2005,False,False,False,False,False,False,False,False,False
SHN,2006,False,False,False,False,False,False,False,False,False
SHN,2007,False,False,False,False,False,False,False,False,False
SHN,2008,False,False,False,False,False,False,False,False,False
SHN,2009,False,True,False,False,False,False,False,False,True
SHN,2010,False,False,False,False,False,False,False,False,False
SHN,2011,True,False,False,False,False,False,False,False,True
SHN,2012,False,False,False,False,False,False,False,False,False
SHN,2013,False,False,False,False,False,False,False,False,False
SHN,2014,False,False,False,False,False,False,False,False,False
SHN,2015,True,False,False,False,False,False,False,False,True
SHN,2016,True,False,False,False,False,False,False,False,True
SHN,2017,False,False,False,False,False,False,False,False,False
SHN,2018,False,False,False,False,False,False,False,False,False
SHN,2019,False,False,False,False,False,False,False,False,False
